Individual,Sex,Year,Locality,BCI
146,Male,2008,Plateau,6.025150355
147,Male,2008,Plateau,5.777852499
148,Male,2008,Plateau,5.181092695
148,Male,2017,Plateau,6.563218391
148,Male,2019,Plateau,6.553672316
149,Male,2012,Plateau,6.337562052
149,Male,2010,Plateau,6.312017641
149,Male,2016,Plateau,6.453038674
149,Male,2011,Plateau,6.142778085
149,Male,2011,Plateau,6.256267409
149,Male,2014,Plateau,6.595628415
149,Male,2019,Plateau,6.388888889
149,Male,2017,Plateau,6.751381215
149,Male,2015,Plateau,6.694078947
149,Male,2008,Plateau,6.311977716
149,Male,2021,Plateau,6.729281768
150,Male,2011,Plateau,6.168478261
150,Male,2017,Plateau,6.698924731
150,Male,2008,Plateau,6.17672601
150,Male,2016,Plateau,7.037634409
150,Male,2014,Plateau,6.720430108
150,Male,2010,Plateau,6.859903382
150,Male,2015,Plateau,7.054429029
150,Male,2008,Plateau,6.802139037
151,Male,2016,Plateau,6.010928962
151,Male,2018,Plateau,5.686813187
151,Male,2009,Plateau,5.549094534
151,Male,2008,Plateau,5.486599297
151,Male,2021,Plateau,5.834254144
151,Male,2012,Plateau,5.771334792
151,Male,2017,Plateau,5.838888889
151,Male,2011,Plateau,5.891304348
151,Male,2023,Plateau,6.032967033
151,Male,2008,Plateau,5.809810907
152,Male,2019,Plateau,5.383233533
152,Male,2022,Plateau,5.833333333
152,Male,2016,Plateau,6.178571429
152,Male,2011,Plateau,5.381818182
152,Male,2008,Plateau,5.548271752
152,Male,2018,Plateau,5.952380952
152,Male,2017,Plateau,5.763636364
152,Male,2009,Plateau,5.869047619
152,Male,2010,Plateau,5.854772782
152,Male,2022,Plateau,6.018072289
153,Male,2016,Plateau,6.11299435
153,Male,2008,Plateau,5.479840999
153,Male,2009,Plateau,5.763574661
153,Male,2023,Plateau,6.122905028
153,Male,2018,Plateau,6.085227273
153,Male,2015,Plateau,6.135211268
153,Male,2021,Plateau,5.965909091
153,Male,2019,Plateau,5.948571429
153,Male,2017,Plateau,6.24137931
153,Male,2010,Plateau,6.110790537
153,Male,2008,Plateau,5.971098266
154,Male,2011,Plateau,6.184565569
154,Male,2008,Plateau,6.370076205
154,Male,2011,Plateau,6.505376344
154,Male,2008,Plateau,6.659117869
155,Male,2016,Plateau,5.94011976
155,Male,2015,Plateau,5.706650831
155,Male,2010,Plateau,5.602613746
155,Male,2018,Plateau,5.831325301
155,Male,2008,Plateau,5.440854991
155,Male,2014,Plateau,6.047477745
155,Male,2017,Plateau,5.975609756
155,Male,2019,Plateau,5.83030303
156,Male,2009,Plateau,6.590413943
156,Male,2016,Plateau,6.972527473
156,Male,2010,Plateau,6.58804169
156,Male,2017,Plateau,6.905555556
156,Male,2008,Plateau,6.746337702
157,Male,2011,Plateau,6.688172043
157,Male,2015,Plateau,7.342436975
157,Male,2008,Plateau,6.739863029
157,Male,2016,Plateau,7.582010582
157,Male,2021,Plateau,7.433862434
157,Male,2008,Plateau,6.898047722
157,Male,2017,Plateau,7.433862434
157,Male,2012,Plateau,7.259019925
157,Male,2011,Plateau,7.030136986
157,Male,2018,Plateau,7.825396825
157,Male,2017,Plateau,7.795698925
157,Male,2011,Plateau,7.422343324
158,Male,2018,Plateau,6.591954023
158,Male,2017,Plateau,6.100591716
158,Male,2016,Plateau,6.167664671
158,Male,2019,Plateau,6.520231214
158,Male,2017,Plateau,6.248484848
159,Male,2011,Plateau,5.823529412
159,Male,2008,Plateau,6.50210084
159,Male,2009,Plateau,6.783972864
160,Male,2010,Plateau,6.600522193
160,Male,2008,Plateau,6.279627164
160,Male,2011,Plateau,6.654334038
160,Male,2008,Plateau,6.677165354
161,Male,2010,Plateau,6.836382922
161,Male,2008,Plateau,6.763463569
161,Male,2009,Plateau,7.075166918
162,Male,2008,Plateau,7.754372403
162,Male,2022,Plateau,8.092682927
162,Male,2021,Plateau,7.960784314
162,Male,2017,Plateau,8.216748768
162,Male,2016,Plateau,8.245098039
162,Male,2010,Plateau,8.101738191
162,Male,2016,Plateau,8.431372549
162,Male,2018,Plateau,8.380487805
162,Male,2009,Plateau,8.068181818
162,Male,2019,Plateau,8.192118227
162,Male,2008,Plateau,8.058536585
162,Male,2011,Plateau,8.452088452
163,Male,2008,Plateau,6.3860296
163,Male,2008,Plateau,7.004028197
164,Male,2011,Plateau,4.562874251
164,Male,2011,Plateau,4.518652226
164,Male,2010,Plateau,5.025604383
164,Male,2008,Plateau,4.871794872
164,Male,2009,Plateau,5.174698795
164,Male,2011,Plateau,5.285285285
165,Male,2008,Plateau,6.048675734
165,Male,2011,Plateau,6.336734694
165,Male,2017,Plateau,6.878787879
165,Male,2009,Plateau,6.522738886
165,Male,2023,Plateau,7.035175879
165,Male,2008,Plateau,6.516853933
165,Male,2016,Plateau,7.116161616
165,Male,2015,Plateau,7.112781955
165,Male,2014,Plateau,7.085427136
166,Female,2017,Plateau,5.812865497
166,Female,2008,Plateau,5.298054282
166,Female,2009,Plateau,5.721543486
167,Male,2010,Plateau,5.49200492
167,Male,2008,Plateau,5.450295276
167,Male,2011,Plateau,5.511083744
167,Male,2008,Plateau,5.593283121
168,Male,2016,Plateau,5.159090909
168,Male,2011,Plateau,4.850574713
168,Male,2011,Plateau,4.905444126
168,Male,2009,Plateau,5.192878338
168,Male,2016,Plateau,5.691428571
168,Male,2008,Plateau,5.230769231
168,Male,2018,Plateau,5.531428571
168,Male,2010,Plateau,5.558089157
168,Male,2011,Plateau,4.964497041
168,Male,2014,Plateau,5.857142857
169,Male,2017,Plateau,5.948275862
169,Male,2010,Plateau,5.939323221
169,Male,2016,Plateau,6.403508772
169,Male,2011,Plateau,5.941860465
169,Male,2019,Plateau,5.988304094
169,Male,2016,Plateau,6.458823529
169,Male,2008,Plateau,5.75415677
169,Male,2018,Plateau,6.412790698
169,Male,2015,Plateau,6.565597668
170,Male,2009,Plateau,6.968057702
170,Male,2008,Plateau,6.680628272
170,Male,2008,Plateau,7.360379347
172,Male,2017,Plateau,6.149171271
172,Male,2016,Plateau,6.802197802
172,Male,2009,Plateau,6.312569522
172,Male,2018,Plateau,6.642857143
172,Male,2019,Plateau,6.61878453
172,Male,2010,Plateau,6.624168514
172,Male,2014,Plateau,6.457399103
172,Male,2008,Plateau,6.579520697
172,Male,2019,Plateau,6.602209945
172,Male,2021,Plateau,6.820224719
174,Male,2011,Plateau,4.876190476
174,Male,2016,Plateau,5.950617284
174,Male,2019,Plateau,5.472392638
174,Male,2018,Plateau,5.920731707
174,Male,2010,Plateau,5.170199101
174,Male,2008,Plateau,4.80706344
174,Male,2017,Plateau,5.647798742
174,Male,2022,Plateau,5.920245399
175,Male,2008,Plateau,5.46723301
176,Male,2015,Plateau,7.171664943
176,Male,2008,Plateau,6.367688022
176,Male,2010,Plateau,6.870897155
176,Male,2017,Plateau,7.623036649
176,Male,2017,Plateau,7.793650794
177,Male,2008,Plateau,5.552256532
177,Male,2009,Plateau,5.896438192
177,Male,2017,Plateau,6.345238095
178,Male,2016,Plateau,6.731958763
178,Male,2014,Plateau,6.481481481
178,Male,2017,Plateau,6.645833333
178,Male,2012,Plateau,6.494791667
178,Male,2010,Plateau,6.434737117
178,Male,2011,Plateau,6.227513228
178,Male,2008,Plateau,6.175236097
178,Male,2019,Plateau,6.492227979
178,Male,2018,Plateau,6.932642487
178,Male,2015,Plateau,7.02688728
178,Male,2023,Plateau,7.237113402
179,Male,2016,Plateau,6.012121212
179,Male,2009,Plateau,5.518518519
179,Male,2010,Plateau,5.601736973
179,Male,2016,Plateau,6.220858896
179,Male,2008,Plateau,5.497835498
179,Male,2018,Plateau,6.06097561
179,Male,2017,Plateau,6.203703704
180,Male,2010,Plateau,5.849780702
180,Male,2016,Plateau,6.230769231
180,Male,2009,Plateau,5.907608696
180,Male,2008,Plateau,6.039143599
180,Male,2013,Plateau,6.313186813
181,Male,2008,Plateau,5.122291354
181,Male,2008,Plateau,5.207214945
181,Male,2021,Plateau,5.918032787
181,Male,2018,Plateau,6.159340659
181,Male,2019,Plateau,6.021978022
181,Male,2017,Plateau,6.155555556
182,Male,2021,Plateau,6.244444444
182,Male,2018,Plateau,6.690607735
182,Male,2011,Plateau,6.130681818
182,Male,2008,Plateau,6.322032002
182,Male,2010,Plateau,6.85195377
182,Male,2016,Plateau,7.206703911
182,Male,2016,Plateau,7.268156425
182,Male,2019,Plateau,6.866666667
182,Male,2017,Plateau,7.101694915
182,Male,2008,Plateau,6.856353591
182,Male,2022,Plateau,7.2
183,Male,2016,Plateau,6.252808989
183,Male,2008,Plateau,5.620253165
183,Male,2011,Plateau,5.668358714
183,Male,2008,Plateau,5.89900111
183,Male,2011,Plateau,5.668571429
183,Male,2017,Plateau,5.954545455
183,Male,2018,Plateau,6.3125
183,Male,2021,Plateau,6.440677966
185,Male,2018,Plateau,5.776536313
185,Male,2016,Plateau,6
185,Male,2017,Plateau,5.796610169
185,Male,2012,Plateau,5.732954545
185,Male,2011,Plateau,5.731428571
185,Male,2020,Plateau,6.02259887
185,Male,2008,Plateau,5.668554259
185,Male,2019,Plateau,6.101694915
185,Male,2014,Plateau,6.169491525
185,Male,2011,Plateau,6.08115942
186,Male,2017,Plateau,6.266666667
186,Male,2011,Plateau,6.611825193
186,Male,2008,Plateau,6.509180937
186,Male,2018,Plateau,6.948717949
186,Male,2022,Plateau,7.153061224
186,Male,2021,Plateau,6.969230769
186,Male,2009,Plateau,6.821465428
186,Male,2011,Plateau,6.95473251
186,Male,2016,Plateau,7.333333333
186,Male,2021,Plateau,7.158974359
186,Male,2008,Plateau,6.81122449
186,Male,2019,Plateau,6.912371134
186,Male,2023,Plateau,7.317948718
187,Male,2016,Plateau,6.073033708
187,Male,2011,Plateau,5.519406393
187,Male,2017,Plateau,5.626436782
187,Male,2008,Plateau,5.645252985
187,Male,2016,Plateau,6.005681818
187,Male,2021,Plateau,5.782857143
187,Male,2023,Plateau,6.051136364
187,Male,2009,Plateau,5.924036281
187,Male,2009,Plateau,5.75825696
187,Male,2018,Plateau,6.057142857
187,Male,2008,Plateau,5.728020387
187,Male,2017,Plateau,6.202312139
187,Male,2017,Plateau,6.23699422
187,Male,2010,Plateau,6.14973262
188,Male,2008,Plateau,6.20819849
189,Male,2008,Plateau,5.984071569
189,Male,2009,Plateau,6.241134752
189,Male,2016,Plateau,6.732240437
189,Male,2016,Plateau,6.516483516
189,Male,2008,Plateau,6.321590663
189,Male,2011,Plateau,6.326086957
189,Male,2011,Plateau,6.423477784
189,Male,2010,Plateau,6.557377049
189,Male,2014,Plateau,6.65587918
189,Male,2017,Plateau,6.813186813
190,Male,2008,Plateau,6.263821318
191,Male,2010,Plateau,5.040098705
191,Male,2008,Plateau,5.098159509
191,Male,2009,Plateau,5.10849349
191,Male,2008,Plateau,4.848221491
192,Male,2016,Plateau,5.892045455
192,Male,2014,Plateau,5.570125428
192,Male,2009,Plateau,5.418405192
192,Male,2008,Plateau,5.367264315
192,Male,2016,Plateau,6.092485549
192,Male,2017,Plateau,5.849710983
192,Male,2012,Plateau,5.592828224
192,Male,2015,Plateau,6.061293984
192,Male,2019,Plateau,5.896551724
193,Male,2009,Plateau,5.77928249
193,Male,2016,Plateau,6.411764706
193,Male,2014,Plateau,6.122685185
193,Male,2022,Plateau,6.271676301
193,Male,2022,Plateau,6.313953488
193,Male,2018,Plateau,6.313953488
193,Male,2008,Plateau,5.581450938
193,Male,2015,Plateau,6.130177515
193,Male,2010,Plateau,6.063132817
193,Male,2008,Plateau,5.96935769
193,Male,2017,Plateau,6.449704142
193,Male,2011,Plateau,6.132075472
194,Male,2010,Plateau,5.87202718
194,Male,2015,Plateau,6.094972067
194,Male,2016,Plateau,6.124293785
194,Male,2008,Plateau,5.658658773
194,Male,2008,Plateau,5.834464043
195,Male,2008,Plateau,6.27919911
195,Male,2010,Plateau,6.535874439
195,Male,2015,Plateau,7.065217391
196,Male,2016,Plateau,6.047904192
196,Male,2008,Plateau,5.488613086
196,Male,2015,Plateau,5.934718101
196,Male,2021,Plateau,6.005952381
196,Male,2017,Plateau,5.891566265
196,Male,2011,Plateau,5.825301205
197,Male,2018,Plateau,6.721311475
197,Male,2016,Plateau,6.842696629
197,Male,2017,Plateau,6.988700565
197,Male,2016,Plateau,7.18079096
197,Male,2017,Plateau,6.983425414
197,Male,2018,Plateau,7.313186813
197,Male,2022,Plateau,7.705882353
197,Male,2019,Plateau,7.347826087
198,Male,2008,Plateau,5.224765745
198,Male,2009,Plateau,5.440383463
199,Male,2016,Plateau,6.42408377
199,Male,2018,Plateau,6.605263158
199,Male,2010,Plateau,6.479618846
199,Male,2011,Plateau,6.238044633
199,Male,2022,Plateau,6.631578947
199,Male,2008,Plateau,6.446540881
199,Male,2009,Plateau,6.455919261
199,Male,2017,Plateau,6.324324324
199,Male,2011,Plateau,6.401069519
199,Male,2021,Plateau,6.855614973
199,Male,2021,Plateau,6.664864865
199,Male,2014,Plateau,7.007874016
199,Male,2014,Plateau,6.679347826
199,Male,2011,Plateau,6.853448276
199,Male,2015,Plateau,7.02688172
200,Male,2016,Plateau,5.688235294
200,Male,2017,Plateau,5.458823529
200,Male,2019,Plateau,5.391812865
200,Male,2011,Plateau,4.683855126
200,Male,2022,Plateau,5.627906977
200,Male,2018,Plateau,5.631578947
201,Male,2021,Plateau,6.710526316
201,Male,2010,Plateau,6.493506494
201,Male,2008,Plateau,6.387921022
201,Male,2016,Plateau,7.041884817
201,Male,2015,Plateau,6.947643979
201,Male,2021,Plateau,6.842105263
201,Male,2011,Plateau,6.760638298
201,Male,2022,Plateau,7.052631579
201,Male,2018,Plateau,7.111111111
201,Male,2019,Plateau,6.957894737
201,Male,2008,Plateau,6.852764681
202,Male,2008,Plateau,6.116659101
202,Male,2010,Plateau,6.488853503
202,Male,2008,Plateau,6.690705128
203,Male,2008,Plateau,5.901106833
204,Male,2018,Plateau,5.389221557
204,Male,2017,Plateau,5.407185629
204,Male,2022,Plateau,5.359281437
204,Male,2020,Plateau,5.109756098
204,Male,2008,Plateau,5.060753341
204,Male,2019,Plateau,5.431137725
205,Male,2022,Plateau,6.345549738
205,Male,2019,Plateau,5.879781421
205,Male,2017,Plateau,5.972222222
205,Male,2023,Plateau,7.142105263
205,Male,2010,Plateau,4.628647215
207,Male,2013,Plateau,5.794444444
207,Male,2008,Plateau,5.92401803
207,Male,2009,Plateau,5.869445968
207,Male,2011,Plateau,5.625698324
207,Male,2010,Plateau,6.017080745
207,Male,2017,Plateau,5.882681564
207,Male,2019,Plateau,6.126373626
207,Male,2017,Plateau,6.261111111
207,Male,2015,Plateau,6.553072626
208,Male,2009,Plateau,5.602598306
208,Male,2019,Plateau,6.011363636
208,Male,2008,Plateau,5.785887516
209,Female,2009,Beach,6.918238994
209,Female,2008,Beach,8.369415469
210,Female,2011,Beach,5.583038869
210,Female,2012,Beach,5.934387815
210,Female,2009,Beach,6.008482564
210,Female,2011,Beach,5.982352941
210,Female,2010,Beach,6.493506494
210,Female,2009,Beach,6.434885091
210,Female,2008,Beach,6.311030741
210,Female,2008,Beach,6.333333333
211,Female,2009,Beach,5.651685393
211,Female,2010,Beach,6.07580825
211,Female,2009,Beach,5.881687592
211,Female,2008,Beach,6.033419311
212,Male,2008,Plateau,6.446280992
213,Male,2015,Plateau,6.621694549
213,Male,2010,Plateau,6.944961446
213,Male,2019,Plateau,6.751351351
213,Male,2017,Plateau,7.065217391
213,Male,2009,Plateau,7.002483533
213,Male,2008,Plateau,6.741269326
213,Male,2018,Plateau,7.225806452
213,Male,2022,Plateau,7.140540541
213,Male,2016,Plateau,7.434782609
213,Male,2014,Plateau,7.316684378
215,Male,2011,Plateau,5.801699717
215,Male,2016,Plateau,6.281609195
215,Male,2008,Plateau,5.854934061
215,Male,2016,Plateau,6.341040462
215,Male,2013,Plateau,6.193842645
215,Male,2012,Plateau,6.101207591
215,Male,2011,Plateau,6.063583815
215,Male,2018,Plateau,6.459302326
215,Male,2017,Plateau,6.429411765
217,Male,2016,Plateau,5.658823529
217,Male,2011,Plateau,5.012048193
217,Male,2010,Plateau,5.187705018
217,Male,2008,Plateau,5.042424242
217,Male,2012,Plateau,5.387878788
217,Male,2019,Plateau,5.592814371
217,Male,2022,Plateau,5.746987952
217,Male,2017,Plateau,5.575757576
218,Male,2020,Plateau,5.326666667
221,Male,2009,Beach,4.740691489
221,Male,2008,Beach,4.814077025
222,Male,2016,Beach,6.55
222,Male,2012,Beach,6.279712548
222,Male,2009,Beach,6.239646604
222,Male,2022,Beach,6.447513812
222,Male,2012,Beach,6.340659341
222,Male,2018,Beach,6.650273224
222,Male,2008,Beach,6.220254566
222,Male,2019,Beach,6.414364641
222,Male,2014,Beach,6.459833795
222,Male,2010,Beach,6.392668391
222,Male,2017,Beach,6.733333333
222,Male,2010,Beach,6.564758199
222,Male,2011,Beach,6.341327384
222,Male,2022,Beach,6.761111111
222,Male,2020,Beach,6.759776536
222,Male,2021,Beach,6.670391061
222,Male,2011,Beach,6.89578714
224,Male,2023,Beach,5.274390244
224,Male,2016,Beach,5.151515152
224,Male,2016,Beach,5.107033639
224,Male,2017,Beach,4.687116564
224,Male,2009,Beach,4.748915065
224,Male,2014,Beach,5.191722459
224,Male,2019,Beach,5.09202454
224,Male,2008,Beach,4.941103534
224,Male,2020,Beach,5.381818182
224,Male,2011,Beach,5.220858896
224,Male,2009,Beach,5.138906192
224,Male,2017,Beach,5.248447205
224,Male,2018,Beach,5.475
226,Male,2016,Beach,5.715133531
226,Male,2017,Beach,5.595238095
226,Male,2009,Beach,5.675611494
226,Male,2009,Beach,5.597150103
226,Male,2008,Beach,5.82893966
226,Male,2019,Beach,5.833333333
226,Male,2020,Beach,6.119047619
227,Male,2009,Beach,5.408773679
227,Male,2008,Beach,5.327102804
227,Male,2009,Beach,5.400992275
227,Male,2011,Beach,5.635802469
227,Male,2010,Beach,5.722478494
227,Male,2011,Beach,5.614472863
228,Male,2008,Beach,4.801324503
228,Male,2009,Beach,4.91356383
229,Male,2008,Beach,5.864577504
229,Male,2016,Beach,6.672316384
229,Male,2012,Beach,6.108262108
229,Male,2009,Beach,6.180031985
229,Male,2009,Beach,6.219247053
229,Male,2009,Beach,6.176673568
229,Male,2008,Beach,6.10599737
229,Male,2014,Beach,6.4375
229,Male,2011,Beach,6.524943311
230,Male,2009,Beach,5.832965091
230,Male,2012,Beach,5.899834893
230,Male,2011,Beach,6.334246575
230,Male,2008,Beach,6.092017738
230,Male,2014,Beach,6.817933297
232,Male,2011,Beach,4.994252874
232,Male,2009,Beach,5.28973035
232,Male,2014,Beach,5.485714286
232,Male,2015,Beach,5.723163842
232,Male,2010,Beach,5.596330275
232,Male,2008,Beach,5.485714286
232,Male,2011,Beach,5.723306544
233,Male,2009,Beach,5.643634643
233,Male,2012,Beach,5.613825983
233,Male,2016,Beach,6.25
233,Male,2014,Beach,5.932004689
233,Male,2016,Beach,6.291666667
233,Male,2023,Beach,6.337349398
233,Male,2011,Beach,5.807027993
233,Male,2010,Beach,6.011450382
233,Male,2008,Beach,5.967514124
233,Male,2018,Beach,6.251497006
233,Male,2011,Beach,5.996420048
233,Male,2017,Beach,6.120481928
233,Male,2019,Beach,6.259036145
233,Male,2020,Beach,6.225609756
234,Male,2008,Beach,5.784157363
234,Male,2009,Beach,5.987445678
234,Male,2010,Beach,6.272611194
234,Male,2008,Beach,6.126366302
235,Male,2016,Beach,5.959885387
235,Male,2009,Beach,5.618236242
235,Male,2017,Beach,5.838150289
235,Male,2009,Beach,5.808603635
235,Male,2010,Beach,5.938829481
235,Male,2014,Beach,5.86167147
235,Male,2011,Beach,5.782508631
235,Male,2011,Beach,5.873198847
235,Male,2008,Beach,5.851800554
238,Male,2012,Beach,5.593023256
238,Male,2016,Beach,6.226744186
238,Male,2009,Beach,5.968416163
238,Male,2010,Beach,6.207295889
238,Male,2014,Beach,6.15162037
238,Male,2008,Beach,6.099546459
238,Male,2010,Beach,6.318553092
238,Male,2011,Beach,6.534883721
242,Male,2016,Beach,5.593939394
242,Male,2016,Beach,5.670731707
242,Male,2010,Beach,5.108225108
242,Male,2014,Beach,5.371498173
242,Male,2009,Beach,5.3029372
242,Male,2023,Beach,5.709090909
242,Male,2008,Beach,5.170293865
242,Male,2021,Beach,5.512195122
242,Male,2018,Beach,5.779141104
242,Male,2008,Beach,5.296717172
244,Female,2008,Beach,6.039684382
245,Male,2016,Plateau,5.95505618
245,Male,2009,Plateau,5.740456278
245,Male,2011,Plateau,5.84180791
245,Male,2008,Plateau,5.891934397
245,Male,2011,Plateau,5.90416429
245,Male,2010,Plateau,6.105442177
245,Male,2022,Plateau,6.41011236
245,Male,2017,Plateau,6.314285714
246,Male,2018,Plateau,6.17877095
246,Male,2015,Plateau,6.004489338
246,Male,2012,Plateau,5.79401611
246,Male,2011,Plateau,5.666666667
246,Male,2021,Plateau,6.04494382
246,Male,2016,Plateau,6.454545455
246,Male,2011,Plateau,5.737327189
246,Male,2017,Plateau,6.217142857
246,Male,2010,Plateau,5.873441324
246,Male,2008,Plateau,5.439429929
246,Male,2019,Plateau,6.242937853
248,Male,2016,Plateau,6.657142857
248,Male,2013,Plateau,6.626216371
248,Male,2008,Plateau,5.994134897
248,Male,2017,Plateau,6.647398844
248,Male,2018,Plateau,6.76
248,Male,2017,Plateau,6.565714286
248,Male,2021,Plateau,6.668571429
